Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
2490f38178d41f06cfa88e34f198d2525f27ca56a7392cea5791526116ad29b0,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.912718,53.194503,On or near Supermarket,E01018330,Cheshire West and Chester 034D,Investigation complete; no suspect identified
0f8038f73986c7634ee3354e418fc66699e9b349febbd76efd9bda0b7f0fa9a1,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.661196,53.327771,On or near SAWLEY CLOSE,E01012432,Halton 014A,Unable to prosecute suspect
523c31cd838776c834c66a07d21998355a5a8919c6dee298f859352b16af3778,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.876533,53.199287,On or near Supermarket,E01018343,Cheshire West and Chester 033C,Investigation complete; no suspect identified
4b7a9888e2b911b52fac8b06cc46f31caa3e449ec7fe8926995b42c58e6e0d35,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.449374,53.084861,On or near SALISBURY CLOSE,E01018448,Cheshire East 045D,Unable to prosecute suspect
f9cde9447499baf22095894ba7cecbcc1cf2db56d4ee70658c3672a4d5ce6010,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.923136,53.266201,On or near SUMMERTREES ROAD,E01018527,Cheshire West and Chester 016B,Investigation complete; no suspect identified
23f716fddbdfdcee766aa5717c2e1a351e5ea0c293e2a13b965626029c333b20,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.123616,53.347509,On or near Petrol Station,E01018663,Cheshire East 002C,Unable to prosecute suspect
e79fbd82209f43647990ffca69e055f743c1cb7b8be9eee1b23954cc477caa8f,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.733110,53.361518,On or near ELEANOR STREET,E01012441,Halton 007D,Unable to prosecute suspect
7686ecf9db9ed5671dd56b488508e12872113b39e9c54e34355768a4fe018f33,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.582928,53.412746,On or near STATHAM AVENUE,E01012535,Warrington 006C,Unable to prosecute suspect
82412610bb4f07b87c0a168f92dd60e20d8c83251c4dd1380d31b088581dacb7,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.117110,53.319722,On or near BROOKLEDGE LANE,E01018668,Cheshire East 011C,Investigation complete; no suspect identified
c0d148f8a60b713d5f71123e2a2a9aecd38e5ceae013119623d17acef2ab8ae7,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.546410,53.346618,On or near AMBERLEIGH CLOSE,E01012448,Warrington 024A,Unable to prosecute suspect
e610c3a9c42c92eff3984d0cbeccaaf0764e7b2a42252a31c43998724ac4e663,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.449311,53.065921,On or near VINE TREE AVENUE,E01018493,Cheshire East 048A,Unable to prosecute suspect
c9bc179de70c6087537b34d123615200beef97165916d380fa82c3e0556f4c8f,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.879099,53.263217,On or near Supermarket,E01018551,Cheshire West and Chester 011C,Local resolution
4a52c686b9f87a0cde86b5fc0f5cc6450d0c0e17dda4e43645fbee6c6561234c,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.914730,53.196887,On or near GREYHOUND PARK ROAD,E01018330,Cheshire West and Chester 034D,Unable to prosecute suspect
5f4e5fc9c54138e946220e203e660247e29a7d6b65fca3fb693cb7f0c615e2a2,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.601567,53.388114,On or near DIXON STREET,E01033302,Warrington 018G,Unable to prosecute suspect
83b0dd53cf98fb1fad514454b178667c745c6058c4003a184ccd048aa3e18c31,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.652723,53.428636,On or near GLEAVE ROAD,E01012470,Warrington 003D,Unable to prosecute suspect
1941dac861b57859d24739c5006625d0ebc9942aec656ea8d2aeb69e780a19fc,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.666345,53.347941,On or near MANOR FARM ROAD,E01012386,Halton 009B,Suspect charged
953506f8ad1eff0fc91a502412f8f3719863fb64e63b029eedaeab784ace0e83,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.784476,53.217709,On or near IRONS LANE,E01018308,Cheshire West and Chester 022A,Investigation complete; no suspect identified
03bd876842b6047b92cc94d11fbea74ae17abfd95874ddc7a1471619105bd718,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.900262,53.281450,On or near HIGHFIELD ROAD NORTH,E01018519,Cheshire West and Chester 007A,Investigation complete; no suspect identified
e5cead8ad86c02abab68344de049d402f3a715c238994d6c376ea58683903f25,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.514820,53.456105,On or near CULCHETH HALL DRIVE,E01012473,Warrington 002A,Unable to prosecute suspect
bdbe4317decd6241c1901e49f1b620dfa04485e0a5ff53aaf76c285cae9ee23a,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.564541,53.417032,On or near WELSBY CLOSE,E01012542,Warrington 007D,Unable to prosecute suspect
ca57ffb87e5f0f20530f31902efdc14cb2913f5b6c0b857d99b38304d13c0608,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.168752,53.263301,On or near NEWLYN AVENUE,E01018619,Cheshire East 015C,Unable to prosecute suspect
7bcbffa73f31cc85e123e8c05c3c3f0a6cb050b256380d64962d3dedb83d773d,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.734653,53.364780,On or near MILTON ROAD,E01012424,Halton 007C,Unable to prosecute suspect
8b48b85f538d496e7510e11acc9b13c6a4c03d46ef868c146453647c8e5995c8,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.452716,53.080390,On or near PETWORTH CLOSE,E01018506,Cheshire East 046E,Investigation complete; no suspect identified
4011370fd5bf8675e2706ba1716c8f3c74b9ac276538ad15db305793c7b7948b,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.457936,53.102447,On or near MONK STREET,E01018466,Cheshire East 036D,Unable to prosecute suspect
174ad696a77d1c5617c07b3428b71d3e5b24945404aac031e9cba060251a3366,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.577192,53.416881,On or near Sports/Recreation Area,E01012534,Warrington 006B,Unable to prosecute suspect
fac6e40c3febb68746804daa2e7c5c93fb314f4c9ac50a50af1e0e0c8c010637,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.597064,53.409071,On or near Shopping Area,E01012453,Warrington 013A,Investigation complete; no suspect identified
4aeabbe8627148b9b3fc1feb1f25ca3843ab3b59d061c9eb4768fae4b4373130,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.901148,53.281524,On or near PRIESTFIELD ROAD,E01018519,Cheshire West and Chester 007A,Investigation complete; no suspect identified
8b6ea6eba83f2ec1d5b3c81c505ae4b06efe3187c6c3ddedc59025163ea5765d,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.488719,53.249843,On or near FLETCHER GROVE,E01018720,Cheshire West and Chester 021F,Unable to prosecute suspect
2789e4bdec119ec3127669a0b4cb495ea3bb9dc04b21cab751ade0382f4ef228,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.597064,53.409071,On or near Shopping Area,E01012453,Warrington 013A,Investigation complete; no suspect identified
ae8d366e0104ad15e8dad3bcd93675011d9237bb681cd067bb97a93ce54859e6,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.480927,53.069402,On or near CEDAR COURT,E01018509,Cheshire East 048E,Investigation complete; no suspect identified
8eb582047b17ff0621381c4a395b797569ea3ea522852029f44fc89855169154,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.911345,53.271541,On or near CASTLE DRIVE,E01018540,Cheshire West and Chester 010D,Unable to prosecute suspect
6380fc56a3145ffac34bbc825476c2c3d7dff331188a56dcaecb58543b49048b,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.139606,53.244283,On or near WHISTON CLOSE,E01018637,Cheshire East 021A,Investigation complete; no suspect identified
4e141b65b1941e7a776d47695f68c97f6cca0e41527c358202f0ab74e6e1a2a8,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.721656,53.366621,On or near WATKINSON WAY,E01012367,Halton 007A,Unable to prosecute suspect
e305bf53548a82de6e5596b0541cb7d062d8da2452c33620876a6dc72c604d1e,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.896800,53.278708,On or near Supermarket,E01018520,Cheshire West and Chester 007B,Investigation complete; no suspect identified
3392ec61d55cc0120545fabb133eec23b94af5588a5d266897b85e1a3d30f579,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.407581,53.164888,On or near BOOTH LANE,E01018394,Cheshire East 033A,Investigation complete; no suspect identified
992a3e61c8809673c6d02c1e93c875bbcccb80797d9590ab14a86b10e82e3fca,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.634877,53.401649,On or near VIRGINIA GARDENS,E01012566,Warrington 010D,Unable to prosecute suspect
b275e2ecde5fd78005e0205c75e0f192f26894025755173cf35c7e91eb6f5a84,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.568983,53.051377,On or near BADDILEY CLOSE,E01018514,Cheshire East 051E,Unable to prosecute suspect
5bc0a70fa5645dff9239d739bdce3bdce3726ef79b6b09aab3c73d867e625a7c,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.125109,53.247040,On or near CEDAR GROVE,E01018640,Cheshire East 021D,Unable to prosecute suspect
abf0a8966822692c52c1275ed0bc2fd0587d7f5b7bfee55523603bf8e67553c6,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.769703,53.367562,On or near LODGE ROAD,E01012388,Halton 006D,Investigation complete; no suspect identified
8809a337d902c5d5a85adff04022f0e74c319d6a6394bd31018a6d8c62a0461f,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.222657,53.164137,On or near LUMPY STREET,E01018398,Cheshire East 027A,Investigation complete; no suspect identified
6a1b4ff7d15c5b6d972c61aa0a4cb0f0c6efe38117a306eec89f99e409ce0d7c,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.519944,53.420704,On or near KINGFISHER CLOSE,E01012466,Warrington 005D,Unable to prosecute suspect
5629cb4f47317040e149855b6c524df46af4a8c53a2a609f6730b3292e69bc55,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.119030,53.254265,On or near KNIGHT STREET,E01018626,Cheshire East 016A,Investigation complete; no suspect identified
d0cd9a821c7968ae8fa9e84afca3e848148ac8f723b9addf3582b0ce4865ad0e,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.691475,53.338539,On or near Pedestrian Subway,E01012381,Halton 010A,Investigation complete; no suspect identified
10b7a8f4f3d2b70478d5060a47f7ba2fe436652c9199819edfe7ed1e6dcf1a17,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.517545,53.071343,On or near HAIGHTON COURT,E01018454,Cheshire East 047B,Investigation complete; no suspect identified
5268a09231d9aa4d108f9340d124d6cb714fd8633fe931e125a114fefb0a7ed4,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.529074,53.063319,On or near BEATTY ROAD,E01018452,Cheshire East 050A,Unable to prosecute suspect
75b35d463f186078fcb248ceeca928d33881b4f622f4f796c8339e7fdcfe42f9,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.891088,53.190828,On or near Nightclub,E01018326,Cheshire West and Chester 034A,Investigation complete; no suspect identified
e1c3fc984339ed783862d785400d1184d183491c508190a7b62152dffe3156a7,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.472583,53.088394,On or near ELM CLOSE,E01018511,Cheshire East 044B,Investigation complete; no suspect identified
6fc6f6b58b63e0630c2ee89b31271e21e7e995d40e6cec8c1e61784bb2562163,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.138184,53.258559,On or near FRANCES STREET,E01018632,Cheshire East 017D,Unable to prosecute suspect
c84ed5b1286e2e0d48a2984db5be0e04688a73f3fc8a7d5eb37825cbfbe140f6,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.695525,53.320745,On or near Sports/Recreation Area,E01012409,Halton 015C,Suspect charged
8c519c691eeb0a68296159a6be237a3c87dc32b7ec9eeeb9e7f4c2c1ef4551af,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.442453,53.081166,On or near THE BIRCHES,E01018445,Cheshire East 045A,Investigation complete; no suspect identified
194102df4b52c3369114293178c979d51e5ef4af3927e7eb5353b5bba377f8b2,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.118732,53.255218,On or near KNIGHT'S CLOSE,E01018626,Cheshire East 016A,Unable to prosecute suspect
097256e1d020e134847a4e40564e87093b0e9b47b44b5341ab7f88ed2cf3ecd9,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.141584,53.262249,On or near Hospital,E01018616,Cheshire East 017B,Unable to prosecute suspect
7005492adfa8cd0925279a07ddf059ca449f0398f2764c3c1319806522a40d92,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.508598,53.192159,On or near CATALAN CLOSE,E01018734,Cheshire West and Chester 035B,Investigation complete; no suspect identified
b39d410b346cb7cbf401de7e5ad32a9c012cb7d9076fbe778bc9f00d6c8d4ce1,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.119880,53.258372,On or near GREEN STREET,E01018626,Cheshire East 016A,Unable to prosecute suspect
1237ca27a429dae231f1c6b107b396e42ce809246f5984381e5a296da96140d3,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.350023,53.307859,On or near LONGRIDGE,E01018611,Cheshire East 009D,Unable to prosecute suspect
5f142a2dc951a76d88cf23063b5fe607865c0caf31506620d68434a3383f5611,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.722619,53.371173,On or near ALBERT ROAD,E01012370,Halton 007B,Unable to prosecute suspect
8d8df048ed4d8f68e0beb2777929c770e3087724e5d9eeec17deedebc1da91aa,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.882463,53.195036,On or near CREWE STREET,E01032930,Cheshire West and Chester 033E,Investigation complete; no suspect identified
0c6633bde5b2f1e1a151e3d29e631d17611f756f140f65d8a60a2717eaf7543f,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.592274,53.386974,On or near BRIDGE STREET,E01033300,Warrington 018F,Investigation complete; no suspect identified
66cce39dcfdf2e29b63c0f236a22e0ec1353ba0027055c57ae3e373ea64d715a,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.889733,53.189004,On or near Shopping Area,E01018326,Cheshire West and Chester 034A,Unable to prosecute suspect
e0a5aec0a6edc6a0c1b33e35d57367e31b4d9aed51618c3dcc58b33cf930d8ff,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.341369,53.137258,On or near THE HILL,E01018418,Cheshire East 033C,Offender given a caution
b1838ca6780ccdecd0ba66013fc3ada16d16ee99ce5ca0715ca76c4f9e3c2f5f,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.594600,53.407169,On or near WINWICK ROAD,E01012520,Warrington 011C,Unable to prosecute suspect
d46889cabee83c5142741d03dded468db13623c11322aa941d980a5352d2fc8c,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.121696,53.253786,On or near MILL LANE,E01018627,Cheshire East 018E,Investigation complete; no suspect identified
93b49548092f3edcd61fa22f82698bd1ab839d92000cca8ebdb561da55ac1280,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.475863,53.117685,On or near Hospital,E01018480,Cheshire East 049B,Unable to prosecute suspect
33670aa1c766cfa05b855b41acb600b7cde39a3ce6de8e7b4d12672245a3e479,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.213981,53.356001,On or near DUNHAM ROAD,E01018594,Cheshire East 004D,Unable to prosecute suspect
12a8bbc0176458930efbed6220094f52c3ac1a2851687d5e824ad79b310f97f6,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.484424,53.384216,On or near Parking Area,E01012519,Warrington 021G,Investigation complete; no suspect identified
5fc6f788145ca4f61d3f9cc404000140545627ebd3cf4407db6656b338c5888d,2020-08,Cheshire Constabulary,Cheshire Constabulary,-3.065698,53.289884,On or near PARKGATE ROAD,E01018534,Cheshire West and Chester 001A,Unable to prosecute suspect
5e4217700f4f96c2b8c185b67f09461e8ef006d66195f6494112936e45c934c4,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.593832,53.411380,On or near DEAN CRESCENT,E01012526,Warrington 006A,Investigation complete; no suspect identified
5c3ba59411ae5e4ad1de08611cbbc733c6cea53fecd7581e4b04fb8ecd5f52cb,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.522803,53.066780,On or near Nightclub,E01018504,Cheshire East 050D,Investigation complete; no suspect identified
b313552dbb391e936d43b46bde3446d43160eff12775712a3b88d99567511d94,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.445369,53.192825,On or near THE BULL RING,E01018426,Cheshire East 024C,Investigation complete; no suspect identified
4ad0534e6208989ce37b74dcf4d64abe8a2c6fa7a5a46f5a9ae1322aadbdee2a,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.212461,53.349442,On or near DAVENHAM ROAD,E01018595,Cheshire East 004E,Unable to prosecute suspect
ddfabea2c83bbe7ec163546f3bab3ac0f9ec8b90de13cc32838e68da128a462c,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.640856,53.414184,On or near ARCHERS GREEN ROAD,E01012562,Warrington 009B,Investigation complete; no suspect identified
5fcee8485f2973e7ba38a01ff42e0e7535426c2295fd4584ccdeae689e70d38c,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.559610,53.382979,On or near REYNOLDS STREET,E01012507,Warrington 020D,Unable to prosecute suspect
ec6020f86f2f6962c64601204c3ca81e2f85bba1d78a8152d44465d9365b0236,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.916577,53.277101,On or near SUTTON WAY,E01018538,Cheshire West and Chester 010B,Suspect charged
24957883f1eac87cddaa7fa5519a5cef80c77ca6f9108aec60f02d9ca4db7386,2020-08,Cheshire Constabulary,Cheshire Constabulary,-3.054778,53.291168,On or near GUNN GROVE,E01018535,Cheshire West and Chester 001B,Investigation complete; no suspect identified
bbd98f71a4c802ad650563413e4e63f6d7f77e9ba6bfa2c69ecfe76e987cd8f7,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.935919,53.122337,On or near CASTLEHILL,E01018335,Cheshire West and Chester 046A,Unable to prosecute suspect
675eeceadd2d8c35a81eaa0c5aa5e119bedacc44b340bc94d4d4277ce59a2fb9,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.578998,53.369259,On or near ARLEY AVENUE,E01012557,Warrington 023C,Investigation complete; no suspect identified
d933ad6f1390070385ffa02a4c1cd42d901375567cce626ea31a49ce6badeefa,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.442264,53.186419,On or near ST ANNE'S AVENUE,E01018422,Cheshire East 025D,Unable to prosecute suspect
47d5e149cddf836f9c0bc9530edf45b824a1fe60c48f7d8d0847f4b5c5dee12d,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.225059,53.105722,On or near HEATHERSIDE,E01018428,Cheshire East 033D,Investigation complete; no suspect identified
f071edbce73ac89a305dd2999fc79f856c8e1750696928c6f1dc48840f1a2779,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.591526,53.386124,On or near BRIDGE STREET,E01033300,Warrington 018F,Unable to prosecute suspect
75f94f82ce79ff9da8b43bec927d5ba0516e0e8445e12f679b67f07c157c6ed4,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.210078,53.176421,On or near MARTON CLOSE,E01018403,Cheshire East 027D,Unable to prosecute suspect
e692d5bfe74c5f763910f4adbd7d4d3e138fab2b046ee8ae53bd1ad87ee0004b,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.572836,53.405091,On or near A50,E01012546,Warrington 008F,Unable to prosecute suspect
4a386acfffc341d3f125e8c8c9a1b9124607fc20f1968266622a284aaa68d33e,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.676738,53.318408,On or near SENNEN CLOSE,E01012439,Halton 015E,Investigation complete; no suspect identified
b5beb23bf988cd2d8b0144e82394a0919fe8e83c6ee7557ef0dce3dc98c93882,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.569074,53.407195,On or near BAWTRY COURT,E01012546,Warrington 008F,Unable to prosecute suspect
7cede3a05c3b96d3af4118b95d7aaa5a5f8d6004e14321936fee45f633e11488,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.591526,53.386124,On or near BRIDGE STREET,E01033300,Warrington 018F,Unable to prosecute suspect
69cff75386ac58818b29f155bcfe631f52abf451b97cbb90dfa06cd0ee3d09fb,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.738756,53.340485,On or near STATION ROAD,E01012431,Halton 012F,Unable to prosecute suspect
2c944d62e93eb2e48f742ce27998f5bb773db73f776156d309c6c470d7a07593,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.613459,53.394319,On or near WARDOUR STREET,E01012457,Warrington 013D,Unable to prosecute suspect
0004f03ff25c9664bdc7a8996e3475ffef55ea8003539ff769f09aa5acf333de,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.449226,53.102184,On or near STAFFORD STREET,E01018462,Cheshire East 039A,Unable to prosecute suspect
9b2a9651a7943cf0302368b980066a66033be444e4e1af9e05fa5c05491aeefa,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.592552,53.403746,On or near GRACE AVENUE,E01012525,Warrington 011F,Unable to prosecute suspect
87d8612355605cfe5f0d5205913574b8f2706a3b467e47ba33abcf9dc1a515e6,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.449049,53.095254,On or near WISTASTON ROAD,E01018497,Cheshire East 039D,Unable to prosecute suspect
0e9b6219d8ba05b4cdb894d40a2dbdaa7abb87f4bc6975b2a5ee9da7f8c4e96d,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.613403,53.390436,On or near PERCY STREET,E01012457,Warrington 013D,Unable to prosecute suspect
280d49b14d74f16b16373c5a2078cda05fc452ef1cace992938ee9905bdcc9ed,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.592552,53.403746,On or near GRACE AVENUE,E01012525,Warrington 011F,Unable to prosecute suspect
9fcd72b3d0a666a9480926c923812e8740568409443456db484af253e1831824,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.114179,53.267618,On or near CARISBROOK AVENUE,E01018631,Cheshire East 016E,Unable to prosecute suspect
92cc5cf26df4ee47eb46644b70854be87553da0f9acc9f29b33f60280bb1bb41,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.920190,53.277010,On or near THE BOULEVARD,E01018522,Cheshire West and Chester 010A,Unable to prosecute suspect
9c04da1122a0b756decb482a0acb947e07a944c3e78c3293b7038662ce30a635,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.365870,53.144502,On or near (OLD) MIDDLEWICH ROAD,E01018442,Cheshire East 031C,Unable to prosecute suspect
86cb7623c3008d9aa7e1e900d0c33db0d2b31b176adad31ce4a816c38a4193f4,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.442774,53.057118,On or near Petrol Station,E01018494,Cheshire East 048B,Unable to prosecute suspect
2de8680113c005dd38d0657542c82e7e3ed5e7ad881d1dbccbc21ae720ccc2a5,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.891141,53.266255,On or near DOVER DRIVE,E01018553,Cheshire West and Chester 011E,Unable to prosecute suspect
9ac110982a80bc13fa9265dc4c0d845cce95e88b21b15a288969d7b17ef59d31,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.432834,53.107467,On or near ELM DRIVE,E01018478,Cheshire East 035D,Suspect charged
0ad1627d7a95c705fb999aa09624686e2c868844c5c560c610875741b62fc7b0,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.584883,53.390759,On or near ORCHARD STREET,E01012480,Warrington 017B,Unable to prosecute suspect
7e8fc42edf1d6c683a520870ed255d388e5053928aa7dc962f37aaafba567671,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.923390,53.210493,On or near HARTHILL ROAD,E01018311,Cheshire West and Chester 029C,Unable to prosecute suspect
2f8d13892782934d1e7a83b1dee7e7e84c82aa3920e81402e64bc0304e4914a9,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.592734,53.389749,On or near HILL STREET,E01033300,Warrington 018F,Unable to prosecute suspect
aa50765b01b350df6a00dc2c19cbc2ed7323bfd3e3472b09caa3a5d80833d9ff,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.669926,53.337727,On or near NORTON HILL,E01012445,Halton 010E,Unable to prosecute suspect
78eb9f7a61978be98be6bbf2ba5b59de9ad6091850b67a03137188407888f030,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.474078,53.239115,On or near DAVENHAM ROAD,E01018718,Cheshire West and Chester 017D,Investigation complete; no suspect identified
bc225423836814d13b4a4adb398d78e1d61e5bf1a5e090551b938d32ccce7b9e,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.747331,53.330966,On or near HALE VIEW,E01012429,Halton 012D,Investigation complete; no suspect identified
a010f4e54a68300193e81a996c00a777fb20ae6c987f35dcca011202e84c9e0d,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.521022,53.071274,On or near PRINCE EDWARD STREET,E01018454,Cheshire East 047B,Unable to prosecute suspect
e25f87087401028a3eef832f60b48fcec45e665b032fb4a9a84bec010483c791,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.465669,53.089626,On or near DAIRY HOUSE WAY,E01018512,Cheshire East 044C,Investigation complete; no suspect identified
91e63e36e81e0435ca2a4d84f68484bf353379e920f83512f5b17fee6b884aec,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.897167,53.276215,On or near MCGARVA WAY,E01018521,Cheshire West and Chester 011A,Investigation complete; no suspect identified
e6429060b4cd6b5860d05aa90dd4cf86edc3087d0ac82de93d40faa329b1bf0a,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.935259,53.153867,On or near LACHE LANE,E01018335,Cheshire West and Chester 046A,Investigation complete; no suspect identified
c8c76e50a6ecc5fd07ff9ec25d047ae18cc3087a8fd804a042a6602a9db041d1,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.921358,53.254654,On or near PETERBOROUGH CLOSE,E01018562,Cheshire West and Chester 009G,Unable to prosecute suspect
9a8e5d7b7d54ce468f649a7d3cb17ec405981291e81637ac26d4b9c349c9fba0,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.887293,53.183890,On or near Petrol Station,E01018342,Cheshire West and Chester 043F,Investigation complete; no suspect identified
91c9b51752d8277664aa546c63fa2a6dc65efe657bfec6a66a3f5c8ea42d7e71,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.529560,53.067676,On or near WELSH ROW,E01033372,Cheshire East 050E,Investigation complete; no suspect identified
15bbc8846cd1bf5ebff6a2e9386ec624f4c3aeb647b17b4a0fb8f4677a5ca37e,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.581411,53.417328,On or near WINDERMERE AVENUE,E01012534,Warrington 006B,Investigation complete; no suspect identified
33856ea74b9b363e8135973907a1d2fa7d0b3789952d1d3fd76e4a8bc719e465,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.368547,53.148071,On or near ELWORTH STREET,E01018437,Cheshire East 030B,Investigation complete; no suspect identified
3684bc012c8c1cef0f285b664a37a01f6e60005cfd42517eddaa795ead5e012c,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.617694,53.382468,On or near LARKSPUR CLOSE,E01012458,Warrington 018B,Offender given a caution
27055ceb204ca91fc9eca11a159795659c69c2d083f8e0d92eadb949bdb1cd48,2020-08,Cheshire Constabulary,Cheshire Constabulary,-2.432506,53.190733,On or near SANDERSON WAY,E01018422,Cheshire East 025D,Suspect charged
